NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000879899	-6.73056e-05	0.0775701
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000806258	-3.36823e-05	0.0790575
7.91	0	0	0	0	1	0	0	0	0.000780055	-5.11372e-05	0.0782555
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000872478	-6.41577e-05	0.0780139
4.15	0	0	0	1	0	0	0	0	0.00129903	-0.000643315	-0.00478993
5.545	0	0	0	0	1	0	0	0	0.000815577	-4.42502e-05	0.0790508
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000861613	-5.05163e-05	0.0796617
2.705	0	0	0	0	0	1	0	0	0.000802535	2.15248e-06	0.0802117
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00077747	-3.8312e-05	0.0792336
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000815401	-4.70723e-05	0.0790012
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000818421	-6.24057e-05	0.0805954
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000802606	-7.52181e-05	0.0814578
3.87	0	0	0	0	1	0	0	0	0.000864712	-9.73101e-05	0.0790937
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000841333	-7.54856e-05	0.0828469
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000710495	5.33501e-05	0.0783041
6.9	0	1	0	0	0	0	0	0	0.00134063	-0.000677022	-0.00665451
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00078257	-3.04641e-05	0.0767087
4.265	0	0	0	0	0	1	0	0	0.000811443	-4.71095e-05	0.0788791
7.02	0	0	0	0	0	1	0	0	0.000757483	-2.12105e-05	0.0791509
3.67	0	0	0	0	0	0	1	0	0.000793449	-2.22626e-05	0.0772622
7.18	0	0	0	0	1	0	0	0	0.000820372	-3.71078e-05	0.0778892
8.315	0	0	0	0	0	1	0	0	0.000686233	5.24158e-06	0.0803618
8.395	0	0	0	0	1	0	0	0	0.000801875	-4.3619e-05	0.0760304
8.02	0	0	0	0	1	0	0	0	0.000873854	-4.32108e-05	0.0755621
3.965	0	0	0	0	0	0	1	0	0.000792835	-5.09248e-05	0.0796031
4.445	0	0	0	0	1	0	0	0	0.000738687	-4.26964e-05	0.0797468
5.76	0	1	0	0	0	0	0	0	0.00131692	-0.000625984	-0.00570105
3.595	0	0	0	0	0	0	1	0	0.00134114	-0.000720489	-0.00672361
4.705	0	0	0	0	0	0	1	0	0.000794964	-3.19204e-05	0.0701596
5.045	0	0	0	0	0	1	0	0	0.0007438	2.48438e-05	0.0689891
3.94	0	0	0	0	1	0	0	0	0.000773728	-6.48435e-05	0.0734647
7.34	0	0	0	0	1	0	0	0	0.000801245	-0.000102596	0.0521168
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000681562	2.31879e-05	0.0489804
7.34	0	0	0	0	1	0	0	0	0.000604589	1.35707e-05	0.0499438
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000468436	4.91734e-05	0.0517302
5.855	0	0	0	0	0	1	0	0	0.00064829	-2.65593e-06	0.0508486
3.36	0	0	0	0	0	1	0	0	0.000686795	-7.80972e-05	0.0483435
3.78	0	0	0	0	0	0	1	0	0.000692784	2.77201e-05	0.0491673
8.865	0	0	0	0	0	1	0	0	0.00132787	-0.000675829	-0.00723823
4.395	0	0	0	0	1	0	0	0	0.000667689	-3.5995e-05	0.047579
3.47	0	0	0	0	1	0	0	0	0.000674287	5.31441e-06	0.0498635
6.575	0	0	0	0	0	1	0	0	0.000655635	2.40527e-05	0.0489164
3.52	0	0	0	0	1	0	0	0	0.000847987	-4.53596e-05	0.0822292
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000831582	-5.21078e-05	0.082996
4.975	0	0	0	0	0	0	1	0	0.000847368	-5.01153e-05	0.0837436
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000890429	-6.29006e-05	0.0820576
4.695	0	0	0	0	1	0	0	0	0.000794569	-7.2109e-05	0.0819512
3.995	0	0	0	0	0	0	1	0	0.000752902	-1.88026e-05	0.0828982
4.365	0	0	0	0	1	0	0	0	0.000792615	-5.80282e-05	0.0802785
7.325	0	0	0	0	0	0	0	1	0.00128891	-0.000679013	-0.00564956
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000801592	-4.49413e-05	0.0834705
4.61	0	0	0	0	1	0	0	0	0.000870586	-7.58299e-05	0.0809801
2.635	0	0	0	0	1	0	0	0	0.000783681	-7.92845e-05	0.0835848
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00080614	-8.43294e-05	0.0819108
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000776487	-5.33249e-05	0.0823281
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000803787	-3.05522e-05	0.083951
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000851906	-6.4515e-05	0.082538
3.585	0	0	0	0	1	0	0	0	0.000824267	-7.46392e-05	0.0801709
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00107592	-0.000143058	0.0117841
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000746531	-6.39923e-06	0.0832877
3.8	0	0	1	0	0	0	0	0	0.00136826	-0.0006656	-0.005195
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000787122	-7.79619e-05	0.0815634
6.7	0	0	0	0	1	0	0	0	0.000823354	-5.40016e-05	0.0810894
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000808471	-6.04557e-05	0.0805344
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000823299	-6.47082e-05	0.081802
2.305	0	0	0	0	0	1	0	0	0.000803829	-8.19361e-05	0.0824211
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000803927	-8.43601e-05	0.0823386
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000806772	-7.45378e-05	0.083316
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000771129	-2.36692e-05	0.0815756
4.65	0	0	0	0	0	0	1	0	0.000784435	9.04119e-06	0.0861383
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000835625	-5.98468e-05	0.0835508
6.735	0	0	0	0	1	0	0	0	0.00131293	-0.000675234	-0.00374849
5.93	0	0	0	0	1	0	0	0	0.000917735	-0.000133434	0.0624589
3.46	0	0	0	0	1	0	0	0	0.000899675	-9.01105e-05	0.0688982
6.865	0	0	0	0	0	1	0	0	0.000910992	-0.000114387	0.0662423
4.845	0	0	0	0	0	1	0	0	0.000911607	-0.000142528	0.0656913
8.035	0	0	0	0	0	1	0	0	0.000921601	-0.000135326	0.0651461
4.545	0	0	0	0	0	1	0	0	0.000892419	-8.95393e-05	0.0641414
3.75	0	0	0	0	0	1	0	0	0.000854297	-0.000124247	0.0648699
4	0	0	0	0	0	1	0	0	0.000890519	-9.79642e-05	0.0618706
7.725	0	0	0	0	1	0	0	0	0.00106133	-0.000271402	0.0381232
5.315	0	0	0	0	1	0	0	0	0.000853615	-9.46191e-05	0.0666239
5.735	0	0	0	0	1	0	0	0	0.00135699	-0.000678025	-0.00466275
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00103366	-0.000269469	0.0359787
6.08	0	0	0	0	1	0	0	0	0.00102781	-0.000225784	0.0416308
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00020785	0.000353111	0.0484522
7.41	0	0	0	0	0	1	0	0	0.00101468	-0.00020198	0.0390016
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00103192	-0.000249798	0.0387283
4.85	0	0	0	0	0	1	0	0	0.001012	-0.000239704	0.0365678
6.73	0	0	0	0	1	0	0	0	0.00103184	-0.000255995	0.0312933
5.245	0	0	0	0	0	1	0	0	0.000986674	-0.000160839	0.0350598
3.315	0	0	0	0	0	1	0	0	0.00103975	-0.000174997	0.0383545
6.845	0	0	0	0	1	0	0	0	0.00101542	-0.000215721	0.0361315
6.66	0	0	0	0	0	0	0	1	0.00129051	-0.000673769	-0.00579171
6.765	0	0	0	0	0	1	0	0	0.000997477	-0.000181937	0.0334873
5.985	0	0	0	0	0	1	0	0	0.00100657	-0.000222498	0.0329188
6.875	0	0	0	0	1	0	0	0	0.000977029	-0.000181775	0.0440414
8.775	0	0	0	0	1	0	0	0	0.00106255	-0.000216415	0.0332638
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00106273	-0.000226401	0.0289945
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00103996	-0.000236089	0.0286332
5.9	0	0	0	0	1	0	0	0	0.00101478	-0.000227009	0.0278332
9.93	0	0	0	0	0	1	0	0	0.00109611	-0.000255808	0.0274783
6.34	0	0	0	0	0	1	0	0	0.0010531	-0.000182828	0.0233533
4.245	0	0	0	0	0	1	0	0	0.00107126	-0.000218409	0.0275749
6.4	0	0	1	0	0	0	0	0	0.00136091	-0.000683652	-0.0054706
5	0	0	0	0	0	1	0	0	0.00104678	-0.000162739	0.0290662
9.22	0	0	0	0	1	0	0	0	0.00107502	-0.000240739	0.0284451
6.27	0	0	0	0	0	1	0	0	0.00107916	-0.000191575	0.0207876
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00105221	-0.000180091	0.012792
4.685	0	0	0	0	1	0	0	0	0.00102112	-8.76857e-05	0.0127234
8.43	0	0	0	0	1	0	0	0	0.00102716	-0.000160833	0.0136076
7.13	0	0	0	0	1	0	0	0	0.00107653	-0.000248589	0.0131643
5.31	0	0	0	0	0	0	1	0	0.00103851	-0.000193154	0.0126467
10.56	0	0	0	0	1	0	0	0	0.00102538	-0.000135623	0.0133106
10.21	0	0	0	0	0	1	0	0	0.00104166	-0.000232871	0.0136406
4.85	0	0	0	1	0	0	0	0	0.00130593	-0.000678637	-0.00662294
8.145	0	0	0	0	0	1	0	0	0.00110991	-0.000229225	0.0136401
7.39	0	0	0	0	1	0	0	0	0.00103856	-0.000226744	0.0133746
6.105	0	0	0	0	1	0	0	0	0.00108578	-0.000221499	0.012282
6.645	0	0	0	0	1	0	0	0	0.00106819	-0.000213074	0.0130426
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00111016	-0.000225544	0.0138488
5.785	0	0	0	0	1	0	0	0	0.00106793	-0.000257787	0.0124744
4.27	0	0	0	0	0	0	1	0	0.00133593	-0.000652138	-0.00589937
10.81	0	0	0	0	0	1	0	0	0.00137128	-0.000687995	-0.005503
5.9	0	0	1	0	0	0	0	0	0.0013317	-0.00065275	-0.00603389
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000291852	0.000608421	0.0380074
6.365	0	0	0	0	0	1	0	0	0.000175163	0.000286151	0.0300519
7.39	0	0	0	0	1	0	0	0	6.00664e-05	0.000275219	0.0286841
3.18	0	0	0	0	1	0	0	0	0.000114339	0.000260437	0.0305978
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000204191	0.000375677	0.050493
4.195	0	0	0	0	1	0	0	0	0.000106447	0.000322337	0.0322252
3	0	0	0	0	1	0	0	0	0.000203743	0.000180455	0.0199893
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00103992	-0.000187483	0.0632505
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000325479	0.000149547	0.0221371
6.345	0	0	0	0	0	0	0	1	0.00135324	-0.000685242	-0.00662254
11.48	0	0	0	0	0	1	0	0	0.000130229	0.000298931	0.0320477
8.08	0	0	0	0	0	1	0	0	0.000189175	0.000163378	0.0216951
8.47	0	0	0	0	0	1	0	0	0.000218558	0.000230261	0.0223694
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000218633	0.000200497	0.0202052
6.955	0	0	0	0	0	1	0	0	0.000150126	0.000206439	0.0222101
7.725	0	0	0	0	1	0	0	0	-0.00102366	0.000896346	0.0244654
3.66	0	0	0	0	1	0	0	0	0.000330533	4.66669e-05	0.0163726
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000440721	2.67852e-05	0.0153873
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000672825	-0.000171048	0.0106426
9.155	0	0	0	0	1	0	0	0	0.000941758	-0.000341648	0.00369838
4.56	0	0	0	0	0	0	1	0	0.000885528	-0.000798925	-0.00357551
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00103273	-0.000430354	-0.00157915
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000192467	0.000530758	0.0334897
9.84	0	0	0	0	0	1	0	0	-0.000229895	0.000581425	0.0360833
7.385	0	0	0	0	0	1	0	0	-0.000310582	0.000673326	0.0391091
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000186308	0.000574649	0.0359737
8.505	0	0	0	0	1	0	0	0	-0.000560886	0.000776593	0.037051
4.97	0	0	0	0	1	0	0	0	-0.000494488	0.000790904	0.0385867
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000615876	0.00083769	0.0406786
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000479805	0.000723505	0.039357
5.02	0	0	0	0	0	0	0	1	0.00134339	-0.000744762	-0.00782202
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000481668	0.000749763	0.0398557
8.715	0	0	0	0	1	0	0	0	0.000755552	-0.00015593	0.0110303
3.44	0	0	0	0	1	0	0	0	0.000733077	-9.9127e-05	0.0127747
9.21	0	0	0	0	0	1	0	0	0.000775026	-8.83894e-05	0.0118627
5.965	0	0	0	0	1	0	0	0	0.000820442	-0.000126776	0.012885
7.145	0	0	0	0	1	0	0	0	0.00078107	-9.97242e-05	0.014016
6.33	0	0	0	0	0	1	0	0	0.0006868	-0.000100495	0.0123964
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00071314	-0.000121719	0.01185
3.375	0	0	0	0	1	0	0	0	0.000828011	-0.000182414	0.0102624
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000782719	-0.000181378	0.00924944
4.1	1	0	0	0	0	0	0	0	0.00135391	-0.000647475	-0.00528745
9.775	0	0	0	0	0	1	0	0	0.000951286	-0.000222468	0.00912808
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000434775	0.000742044	0.0418842
4.245	0	0	0	0	0	1	0	0	-0.000363189	0.000674076	0.0386673
12.17	0	0	0	0	0	1	0	0	-0.000129676	0.000444804	0.0353148
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00025719	0.000574061	0.0385568
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00030387	0.000692547	0.0396231
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000299019	0.000588128	0.0377128
8.045	0	0	0	0	1	0	0	0	-0.000204923	0.000526119	0.036531
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000423053	0.000716674	0.0412661
6.3	0	1	0	0	0	0	0	0	0.00137495	-0.000693941	-0.00697811
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000451597	0.000755003	0.042322
6.6	0	1	0	0	0	0	0	0	0.00134151	-0.000629449	-0.0057136
7.1	1	0	0	0	0	0	0	0	0.00131818	-0.000676007	-0.00656286
5.5	1	0	0	0	0	0	0	0	0.00138471	-0.000731669	-0.00676457
6.7	0	0	0	1	0	0	0	0	0.00136035	-0.000702758	-0.00533046
7.03	0	0	0	0	0	0	0	1	0.00133444	-0.000718287	-0.00657973
6.9	1	0	0	0	0	0	0	0	0.00128195	-0.000738437	-0.00618376
5.3	0	1	0	0	0	0	0	0	0.0013637	-0.000680891	-0.00987427
4.71	0	0	0	0	1	0	0	0	0.00131186	-0.000677032	-0.00412172
8	0	1	0	0	0	0	0	0	0.00141083	-0.000714701	-0.00524945
8.6	1	0	0	0	0	0	0	0	0.00133671	-0.000696556	-0.00613243
6.59	0	0	0	0	0	0	1	0	0.00131337	-0.000609897	-0.00674376
3.205	0	0	0	0	0	0	1	0	0.00135121	-0.000703664	-0.00505166
8	0	1	0	0	0	0	0	0	0.00102361	-0.000790423	-0.00594256
6.045	0	0	0	0	0	0	0	1	0.00129674	-0.000659222	-0.00605099
4.86	0	0	0	0	0	0	1	0	0.0013424	-0.000610661	-0.00573474
9.63	0	0	0	0	0	0	1	0	0.00134226	-0.000713989	-0.00641278
6.6	0	0	0	0	0	0	0	1	0.00130962	-0.000657545	-0.00698268
5.2	0	1	0	0	0	0	0	0	0.00143	-0.000679113	-0.0131227
5.025	0	0	0	0	0	0	0	1	0.00138512	-0.000633789	-0.0129444
7.35	0	0	0	1	0	0	0	0	0.00137606	-0.000708642	-0.0126108
6.5	0	0	0	1	0	0	0	0	0.00140452	-0.00076727	-0.0134599
6.605	0	0	0	0	0	0	1	0	0.00140679	-0.000723515	-0.0140423
6.04	0	0	0	0	0	0	0	1	0.00133066	-0.000666497	-0.0138029
7.39	0	0	0	0	0	0	0	1	0.00140228	-0.000610483	-0.0128494
5.3	0	0	1	0	0	0	0	0	0.00135138	-0.00070182	-0.013624
9	0	0	0	1	0	0	0	0	0.0013376	-0.000736675	-0.014284
3.365	0	0	0	0	0	0	0	1	0.00133702	-0.000654173	-0.00672133
4.715	0	0	0	0	1	0	0	0	0.0014733	-0.000804068	-0.0131625
5.9	0	0	1	0	0	0	0	0	0.00139962	-0.000724268	-0.0136898
6.155	0	0	0	0	0	0	1	0	0.00140974	-0.00074011	-0.0137965
8.125	0	0	0	0	0	0	0	1	0.00137316	-0.00054085	-0.0137362
9.045	0	0	0	0	0	1	0	0	0.00139774	-0.000655539	-0.0136956
7.74	0	0	0	0	0	0	0	1	0.00138522	-0.000759618	-0.0130786
6.7	0	0	0	1	0	0	0	0	0.00138319	-0.000713969	-0.0136901
8.3	1	0	0	0	0	0	0	0	0.0014116	-0.0007662	-0.013944
5.83	0	0	0	0	0	0	0	1	0.00131647	-0.000671735	-0.0141652
6.98	0	0	0	0	0	0	0	1	0.00136952	-0.000647383	-0.0131744
7.685	0	0	0	0	0	1	0	0	0.00138192	-0.000707069	-0.00656531
10.28	0	0	0	0	0	1	0	0	0.00143604	-0.00073032	-0.0135678
4.3	0	0	1	0	0	0	0	0	0.00140173	-0.000705753	-0.0135448
6.4	0	1	0	0	0	0	0	0	0.00139008	-0.00070196	-0.0138461
5.6	1	0	0	0	0	0	0	0	0.00141931	-0.000671274	-0.0131022
7.385	0	0	0	0	0	0	0	1	0.00137637	-0.000611938	-0.0144093
6.6	0	1	0	0	0	0	0	0	0.00141092	-0.000712654	-0.0131914
5.3	0	1	0	0	0	0	0	0	0.00137441	-0.000615122	-0.0138577
6.64	0	0	0	0	0	0	0	1	0.00139171	-0.000773825	-0.0138693
3.6	0	0	1	0	0	0	0	0	0.00139808	-0.000751239	-0.0139153
3.6	0	0	1	0	0	0	0	0	0.00133361	-0.00069216	-0.00721173
9.315	0	0	0	0	0	1	0	0	0.00140412	-0.000602511	-0.0137767
5.875	0	0	0	0	0	0	1	0	0.0013131	-0.000749696	-0.0118648
7.71	0	0	0	0	0	0	0	1	0.00121365	-0.000783096	-0.0131161
5.5	1	0	0	0	0	0	0	0	0.00137268	-0.000569333	-0.0139497
5.6	0	1	0	0	0	0	0	0	0.00138072	-0.00079729	-0.0144029
5.2	0	0	1	0	0	0	0	0	0.00139421	-0.000738562	-0.0127504
5.42	0	0	0	0	0	0	1	0	0.00143741	-0.000742704	-0.0131725
6.5	0	1	0	0	0	0	0	0	0.00136123	-0.000650918	-0.0142187
6.5	0	1	0	0	0	0	0	0	0.001423	-0.000764123	-0.0138434
7.75	0	0	0	1	0	0	0	0	0.00141112	-0.000746843	-0.0133719
8.62	0	0	0	0	0	0	1	0	0.0013653	-0.000716304	-0.00684927
4.78	0	0	0	0	0	0	1	0	0.00137687	-0.000716781	-0.0134358
3.04	0	0	0	0	0	0	1	0	0.00133685	-0.000680916	-0.0123218
3.75	0	0	0	1	0	0	0	0	0.00138203	-0.000764922	-0.0137227
10.3	1	0	0	0	0	0	0	0	0.00140431	-0.000679097	-0.0129057
3.88	0	0	0	0	1	0	0	0	0.00144775	-0.000752258	-0.0133538
3.24	0	0	0	0	0	0	0	1	0.00138039	-0.000644883	-0.0133043
7.925	0	0	0	0	0	0	0	1	0.00142253	-0.000688198	-0.0127636
10.05	0	0	0	1	0	0	0	0	0.00138511	-0.000601338	-0.0137872
5.345	0	0	0	0	0	0	0	1	0.0014227	-0.000777084	-0.0139126
5.6	0	1	0	0	0	0	0	0	0.00138549	-0.000718488	-0.0134573
5.25	0	0	0	1	0	0	0	0	0.00132665	-0.000728843	-0.00714637
6.3	0	0	1	0	0	0	0	0	0.0013801	-0.000768438	-0.0147184
8.14	0	1	0	0	0	0	0	0	0.00141096	-0.00070032	-0.0138557
6.8	0	0	0	1	0	0	0	0	0.00135027	-0.000690017	-0.0135616
8.3	0	0	1	0	0	0	0	0	0.00144033	-0.000749199	-0.0140591
4.09	0	0	0	0	1	0	0	0	-0.00146994	0.00112147	0.0247477
7.955	0	0	0	0	0	0	0	1	0.00138193	-0.000698644	-0.0119549
4.9	0	0	1	0	0	0	0	0	0.00141066	-0.000760912	-0.0147583
